id,dv_response,dv_balance,EM_MONTHS_LAST_OPEN,EM_COUNT_VALID,EM_ALL_OPT_OUT_FLAG,POS_NUM_ORDERS,POS_REVENUE_BASE,POS_MNTHS_LAST_ORDER,POS_REVENUE_TOTAL,POS_MARGIN_TOTAL,POS_TOT_REVPERSYS,POS_LAST_ORDER_DPA,POS_LAST_TOTAL_REVENUE,POS_NUM_ORDERS_24MO,POS_SP_QTY_24MO,POS_MARGIN_TOTAL_12MO,POS_REVENUE_TOTAL_6MO,WEB_MNTHS_SINCE_LAST_SES,IID_COUNT,HH_INCOME,HH_AGE,EM_NUM_OPEN_30,SH_MNTHS_LAST_INQUIRED,SH_INQUIRED_LAST3MO,SH_INQUIRED_LAST12MO,pos_mo_btwn_fst_lst_order,WEB_CNT_IID_ACCESSED,POS_REVENUE_BASE_SP_6MO
5277,0,0.0,2.391875746,3.0,0.0,11,3812.456,10.5483871,5266.933,740.305,1053.3866,1,798.97,5,10,161.811,,10.31003584,,,,,,,,83.64516129,,
5278,0,0.0,,1.0,0.0,4,451.95,22.03225806,1180.24,444.037,1180.24,1,304.3,1,4,,,0.158303464,,,,,,,,16.48387097,,
5279,0,0.0,,1.0,0.0,6,766.84,3.0,1314.805,320.692,1314.805,1,47.97,4,16,51.92,47.97,3.0,10.0,99999.0,65.0,16.0,55.87096774,0.0,0.0,30.25806452,1.0,47.97
5280,0,0.0,,1.0,0.0,5,1915.591,3.93548387,2550.616,423.453,850.205333,1,499.77,1,5,-56.287,499.77,1.437275985,,,,,,,,71.70967742,,481.77
5281,0,0.0,5.089008363,1.0,0.0,1,560.98,9.516129032,791.96,141.269,791.96,0,791.96,1,4,141.269,,7.630227001,,,,,,,,0.0,,
5282,0,0.0,,2.0,0.0,16,5884.914,3.774193548,7719.15,1187.352,1286.525,1,101.91,3,11,133.069,1059.89,3.773596176,,,,,,,,106.9354839,,1041.89
5283,1,1524.64,0.13381123,1.0,0.0,24,3586.95,6.387096774,6825.77,697.748,1706.4425,1,399.0,4,6,283.34,,0.278375149,5.0,124999.0,59.0,169.0,79.09677419,0.0,0.0,80.16129032,1.0,
5284,0,0.0,,1.0,0.0,3,1994.002,9.580645161,2332.2,-37.916,777.4,0,820.99,1,2,47.019,,4.295698924,,,,,,,,53.03225806,,
5285,0,0.0,35.29271207,3.0,0.0,30,17472.879,3.29032258,21703.218,6174.176,1973.019818,0,101.67,6,14,175.789,228.65,3.278375149,8.0,74999.0,66.0,1.0,14.32258065,0.0,0.0,103.3870968,2.0,228.65
5286,1,17.99,36.48984468,2.0,0.0,13,571.15,9.064516129,1897.95,447.723,1897.95,1,99.99,3,6,35.03,,2.024492234,7.0,34999.0,78.0,52.0,83.90322581,0.0,0.0,96.80645161,1.0,
5287,1,900.21,,1.0,1.0,24,5484.025,14.16129032,8470.607,1976.614,1411.767833,1,87.98,2,6,,,3.845280764,3.0,49999.0,85.0,2.0,83.90322581,0.0,0.0,94.19354839,1.0,
5288,1,53.99,1.166069295,7.0,0.0,18,3529.494,4.580645161,5475.494,600.826,782.213429,0,98.99,4,9,260.84,588.94,1.545400238,,,,,,,,83.29032258,,588.94
5289,0,0.0,,2.0,0.0,4,364.98,5.548387096,1025.0,-69.368,1025.0,1,399.99,3,3,-80.888,608.98,5.348267622,8.0,99999.0,54.0,3.0,37.77419355,0.0,0.0,51.5483871,1.0,608.98
5290,1,239.0,10.84408602,3.0,0.0,10,2953.499,3.129032258,4413.933,1433.721,1471.311,1,107.96,5,14,205.95,107.96,,4.0,124999.0,87.0,306.0,83.48387097,0.0,0.0,82.16129032,0.0,107.96
5291,1,163.864,0.253882915,2.0,0.0,8,400.99,2.774193548,1084.53,325.238,1084.53,1,239.0,2,2,235.422,239.0,1.433094384,,,,,,,,95.51612903,,0.0
5292,1,35.98,30.55436081,2.0,0.0,8,665.604,21.4516129,1418.398,329.596,1418.398,1,32.38,1,2,,,0.02688172,4.0,49999.0,66.0,125.0,73.32258065,0.0,0.0,49.96774194,1.0,
5293,1,499.99,0.308841099,1.0,0.0,60,2491.13,1.258064516,7718.868,720.435,1543.7736,1,66.98,19,33,93.262,296.93,0.003584229,4.0,74999.0,50.0,327.0,83.90322581,0.0,0.0,118.1290323,2.0,296.93
5294,0,0.0,,1.0,0.0,10,892.945,7.677419354,1352.974,297.88,1352.974,0,89.07,1,4,25.34,,7.670250896,,,,,,,,69.29032258,,
5295,1,109.76,31.27837515,1.0,0.0,5,0.0,20.70967742,478.76,120.36,,0,79.97,1,3,,,7.796296296,,,,,,,,55.09677419,,
5296,1,355.98,22.4874552,1.0,0.0,6,1582.43,0.322580645,5772.27,958.288,1924.09,1,279.99,3,5,35.2,279.99,0.311230585,4.0,99999.0,40.0,21.0,65.5483871,0.0,0.0,44.19354839,0.0,279.99
5297,0,0.0,,1.0,1.0,7,1988.89,11.29032258,3245.807,726.673,3245.807,0,306.99,1,2,8.611,,8.508960573,,,,,,,,95.29032258,,
5298,0,0.0,58.80227001,1.0,1.0,5,3255.29,13.35483871,4487.862,600.879,1121.9655,0,121.91,1,5,,,13.35424134,,,,,,,,90.93548387,,
5299,0,0.0,14.6827957,1.0,1.0,2,1700.242,17.61290323,1755.222,-180.667,877.611,0,1038.97,1,1,,,6.283751493,,,,,,,,37.03225806,,
5300,1,149.99,,4.0,0.0,11,6358.484,16.87096774,8289.987,2770.388,2072.49675,0,199.0,1,2,,,5.738948626,,,,,,,,89.22580645,,
5301,0,0.0,,3.0,0.0,39,848.519,10.38709677,3046.121,871.624,3046.121,0,74.97,3,9,25.4,,10.37037037,6.0,124999.0,92.0,,95.93548387,0.0,0.0,89.90322581,1.0,
5302,1,185.98,29.73237754,4.0,0.0,12,1458.61,16.4516129,3316.17,697.677,1658.085,1,116.96,1,5,,,6.811827956,9.0,99999.0,53.0,12.0,73.58064516,0.0,0.0,77.51612903,3.0,
5303,0,0.0,0.179211469,3.0,0.0,8,2982.96,0.064516129,5265.486,528.512,1755.162,1,176.47,3,13,160.242,829.44,0.009557945,4.0,74999.0,29.0,82.0,72.77419355,0.0,0.0,45.09677419,1.0,755.95
5304,1,47.97,2.379928315,1.0,0.0,2,0.0,2.354838709,71.96,16.06,,0,35.98,2,4,16.06,71.96,2.30167264,,,,,,,,2.064516129,,71.96
5305,0,0.0,0.823178016,1.0,0.0,3,514.4,15.16129032,1026.39,-255.193,513.195,0,295.2,2,4,,,,,,,,,,,13.87096774,,
5306,0,0.0,,1.0,0.0,1,568.99,20.22580645,625.97,11.393,625.97,0,625.97,1,1,,,19.95280765,,,,,,,,0.0,,
5307,0,0.0,,0.0,0.0,3,1049.564,5.129032258,2191.104,248.96,1095.552,0,767.25,1,3,36.259,767.25,4.854241338,,,,,,,,77.41935484,,632.97
5308,0,0.0,27.20310633,3.0,0.0,7,2342.93,12.58064516,3807.73,1086.638,1903.865,0,141.168,2,4,,,13.85244922,,,,,,,,72.38709677,,
5309,1,54.97,6.310035842,2.0,0.0,26,2935.551,2.64516129,5453.49,512.8,1817.83,1,37.98,11,30,72.998,91.95,0.358422939,7.0,99999.0,56.0,19.0,35.29032258,0.0,0.0,82.51612903,2.0,91.95
5310,0,0.0,,1.0,0.0,3,2197.25,21.35483871,2860.95,537.909,1430.475,0,867.27,1,1,,,3.956989247,,,,,,,,71.06451613,,
5311,1,234.99,0.066905615,1.0,0.0,11,5311.96,0.29032258,7395.748,1478.252,2465.249333,1,170.99,3,9,230.282,200.98,0.029868578,,,,,,,,95.90322581,,200.98
5312,1,239.98,32.29151732,3.0,0.0,13,2354.96,1.29032258,4814.686,616.034,1604.895333,1,348.22,3,5,25.21,348.22,0.260454002,6.0,24999.0,41.0,14.0,21.48387097,0.0,0.0,75.48387097,1.0,348.22
5313,0,0.0,0.80167264,7.0,0.0,13,5439.17,23.4516129,6796.236,267.878,755.137333,1,203.022,1,4,,,19.18518519,,,,,,,,45.87096774,,
5314,1,74.99,0.068100358,2.0,0.0,7,2552.83,0.709677419,4980.279,306.825,1245.06975,1,256.92,2,5,162.098,256.92,0.031660692,14.0,99999.0,65.0,124.0,79.25806452,0.0,0.0,51.0,1.0,0.0
5315,0,0.0,3.79032258,1.0,1.0,1,659.99,6.29032258,1098.99,39.959,1098.99,0,1098.99,1,3,39.959,,2.592592592,,,,,,,,0.0,,
5316,1,197.99,0.525089605,3.0,0.0,16,11.99,7.193548387,3507.06,264.123,,1,65.99,10,13,12.04,,0.405017921,9.0,149999.0,56.0,267.0,8.838709677,0.0,1.0,61.22580645,1.0,
5317,0,0.0,,1.0,0.0,13,0.0,9.129032258,1063.11,266.0,,0,35.99,3,7,10.14,,3.210872162,4.0,74999.0,67.0,,135.8709677,0.0,0.0,93.4516129,1.0,
5318,0,0.0,51.11648746,1.0,0.0,6,889.0,17.5483871,1586.508,292.125,1586.508,0,60.98,1,2,,,,,,,,,,,34.29032258,,
5319,1,978.97,0.906212664,4.0,0.0,7,2356.404,15.83870968,2759.104,482.758,1379.552,0,1113.09,1,1,,,0.151135005,,,,,,,,83.74193548,,
5320,0,0.0,22.36618877,2.0,0.0,4,1395.991,4.483870967,1822.45,385.966,911.225,0,670.37,1,2,164.642,670.37,,,,,,,,,83.0,,453.37
5321,0,0.0,,2.0,0.0,6,3741.817,10.35483871,4204.986,1170.218,1401.662,0,50.98,1,2,16.49,,1.71027479,,,,,,,,78.4516129,,
5322,1,738.97,16.81182796,3.0,0.0,5,2826.261,18.67741935,3385.125,129.027,677.025,0,527.27,1,1,,,6.726403823,,,,,,,,66.64516129,,
5323,0,0.0,0.157108721,2.0,0.0,22,5940.142,3.419354838,10520.699,2382.908,3506.899667,1,338.42,5,9,331.774,338.42,0.050776583,9.0,124999.0,64.0,1022.0,11.83870968,0.0,1.0,112.9032258,1.0,0.0
5324,0,0.0,9.542413381,3.0,0.0,7,0.0,10.4516129,282.86,103.12,,0,50.98,2,3,17.49,,,,,,,,,,74.80645161,,
5325,1,508.98,,2.0,0.0,6,2584.514,7.709677419,3190.367,511.331,1063.455667,0,65.99,1,1,49.234,,6.163679808,5.0,34999.0,87.0,0.0,75.61290323,0.0,0.0,84.77419355,1.0,
5326,0,0.0,,1.0,0.0,3,359.98,4.774193548,496.94,-63.355,496.94,1,349.99,1,2,-74.231,349.99,,7.0,149999.0,76.0,12.0,31.29032258,0.0,0.0,32.29032258,0.0,300.99
5327,0,0.0,1.056152927,2.0,0.0,2,1742.89,2.580645161,1915.316,150.673,638.438667,1,832.99,2,83,107.268,832.99,2.476702508,,,,,,,,20.06451613,,733.99
5328,1,125.96,14.12843489,2.0,0.0,17,3883.051,14.29032258,6447.746,819.815,1611.9365,1,926.93,1,8,,,0.07287933,,,,,,,,81.90322581,,
5329,1,99.99,0.732377538,1.0,0.0,3,1115.99,1.225806451,1408.98,-76.498,704.49,1,395.98,1,2,-68.961,395.98,1.167264038,,,,,,,,57.51612903,,377.98
5330,1,184.86,0.03464755,2.0,0.0,20,2194.671,2.483870967,7767.543,727.651,2589.181,1,314.98,7,13,46.633,314.98,2.356033452,,,,,,,,86.93548387,,314.98
5331,1,628.96,3.0,3.0,0.0,12,1768.18,5.516129032,3060.87,421.953,1020.29,1,189.95,4,16,154.314,189.95,3.0,8.0,74999.0,73.0,63.0,58.16129032,0.0,0.0,94.48387097,1.0,189.95
5332,1,640.78,24.82317802,2.0,0.0,8,954.31,23.16129032,1684.175,450.261,1684.175,1,99.98,1,2,,,12.0525687,5.0,74999.0,65.0,36.0,66.06451613,0.0,0.0,38.41935484,1.0,
5333,0,0.0,,0.0,0.0,8,2515.451,7.806451612,3092.267,449.704,773.06675,1,66.98,2,3,27.06,,4.249103942,11.0,74999.0,50.0,,83.80645161,0.0,0.0,80.32258065,1.0,
5334,0,0.0,11.27658303,5.0,0.0,15,3537.92,10.12903226,5263.396,988.474,1052.6792,1,64.98,5,10,123.811,,3.776583034,5.0,49999.0,71.0,13.0,83.90322581,0.0,0.0,77.93548387,1.0,
5335,1,39.98,25.0,1.0,0.0,5,563.614,7.322580645,776.114,15.94,776.114,0,60.27,2,8,11.88,,7.119474313,3.0,124999.0,59.0,4.0,92.4516129,0.0,0.0,52.64516129,1.0,
5336,0,0.0,58.30943847,1.0,0.0,4,2966.53,2.967741935,3707.821,813.904,926.95525,0,801.45,1,2,151.393,801.45,2.888291517,5.0,99999.0,69.0,2.0,83.90322581,0.0,0.0,94.48387097,0.0,744.47
5337,0,0.0,,3.0,0.0,18,1301.567,13.51612903,2684.054,564.069,1342.027,1,97.96,1,4,,,9.817801672,,,,,,,,95.25806452,,
5338,1,71.98,,3.0,0.0,6,782.621,2.709677419,1140.03,125.822,1140.03,0,14.99,1,1,11.79,14.99,2.513142174,2.0,,46.0,0.0,83.90322581,0.0,0.0,89.41935484,1.0,14.99
5339,0,0.0,35.3739546,1.0,0.0,4,1109.55,21.06451613,1761.453,476.639,880.7265,0,129.0,1,1,,,10.77718041,,,,,,,,18.90322581,,
5340,0,0.0,31.80943847,1.0,0.0,9,0.0,15.48387097,629.03,191.005,,0,77.98,2,7,,,,,,,,,,,80.93548387,,
5341,1,293.99,,1.0,1.0,4,2392.43,13.35483871,2506.368,150.961,835.456,0,697.51,1,1,,,13.3172043,8.0,250001.0,91.0,,78.90322581,0.0,0.0,120.0322581,1.0,
5342,0,0.0,,,,4,0.0,15.12903226,305.94,70.14,,0,50.98,1,2,,,,,,,,,,,45.93548387,,
5343,0,0.0,,1.0,0.0,2,773.98,15.06451613,1006.97,346.109,1006.97,0,199.0,2,4,,,12.49103943,,,,,,,,7.967741935,,
5344,1,1112.99,1.74432497,2.0,0.0,4,1138.584,10.77419355,2462.524,22.268,1231.262,1,529.97,3,7,-16.898,,6.510752688,7.0,24999.0,73.0,27.0,57.93548387,0.0,0.0,47.67741935,1.0,
5345,1,399.99,2.052568697,3.0,0.0,7,1901.63,2.161290322,2745.408,759.745,2745.408,0,49.0,1,1,8.748,49.0,2.081839904,,,,,,,,108.4193548,,0.0
5346,0,0.0,,4.0,0.0,23,5085.789,4.806451612,6904.724,1363.378,1380.9448,0,60.27,5,20,23.76,60.27,4.74432497,5.0,99999.0,58.0,9.0,95.70967742,0.0,0.0,93.48387097,1.0,60.27
5347,0,0.0,,5.0,0.0,6,3912.577,6.064516129,4240.886,720.507,1060.2215,1,69.99,2,5,598.78,,0.669056152,9.0,24999.0,54.0,1.0,40.19354839,0.0,0.0,73.96774194,1.0,
5348,0,0.0,,,,1,1121.97,18.64516129,1189.95,153.978,594.975,0,1189.95,1,4,,,18.35304659,,,,,,,,0.0,,
5349,0,0.0,,2.0,1.0,5,52.84,6.29032258,1211.85,389.63,,0,131.08,1,3,50.93,,6.196535244,,,,,,,,52.67741935,,
5350,0,0.0,29.08064516,1.0,0.0,14,200.5,11.70967742,1717.87,335.195,,0,125.51,2,10,27.96,,10.79271207,,,,,,,,90.87096774,,
5351,0,0.0,8.221027479,3.0,0.0,1,553.99,17.90322581,583.98,92.459,583.98,1,583.98,1,2,,,,6.0,,53.0,13.0,19.16129032,0.0,0.0,0.0,0.0,
5352,0,0.0,,4.0,0.0,1,1214.0,7.741935483,1214.0,256.951,1214.0,0,1214.0,1,1,256.951,,7.448028673,,,,,,,,0.0,,
5353,1,52.98,,1.0,1.0,4,973.99,20.32258065,1105.95,81.023,1105.95,0,53.98,1,2,,,,,,,,,,,64.25806452,,
5354,0,0.0,,1.0,0.0,2,516.469,16.16129032,771.147,179.679,771.147,0,23.99,1,1,,,,,,,,,,,67.06451613,,
5355,1,60.98,0.188769414,3.0,0.0,14,5315.044,0.419354838,8048.972,1759.359,1149.853143,1,1220.17,3,16,534.632,2475.4,0.128434886,5.0,34999.0,71.0,96.0,81.38709677,0.0,0.0,116.5806452,1.0,2092.61
5356,0,0.0,0.192353643,2.0,0.0,14,4132.133,17.61290323,4838.818,613.863,1209.7045,1,19.99,4,4,,,,,,,,,,,90.61290323,,
5357,0,0.0,,5.0,0.0,10,6130.327,1.64516129,6959.939,938.156,869.992375,1,1545.94,3,8,372.275,2371.83,0.167264038,9.0,99999.0,96.0,4.0,32.93548387,0.0,0.0,96.03225806,1.0,2200.89
5358,1,239.0,1.873357228,3.0,0.0,7,1165.19,5.096774193,2592.837,658.06,1296.4185,1,556.0,4,9,421.129,556.0,10.35603345,5.0,74999.0,56.0,42.0,37.96774194,0.0,0.0,43.22580645,1.0,556.0
5359,1,54.97,,2.0,0.0,10,0.0,5.516129032,1021.83,276.775,,0,97.97,2,7,66.23,97.97,5.473715651,5.0,99999.0,74.0,,122.7419355,0.0,0.0,101.1290323,1.0,97.97
5360,0,0.0,1.666069295,1.0,0.0,4,1013.24,5.580645161,1410.711,38.751,1410.711,1,1004.25,3,9,-136.061,1004.25,3.191756272,7.0,99999.0,30.0,169.0,48.25806452,0.0,0.0,30.16129032,1.0,1004.25
5361,1,64.99,2.728195937,3.0,0.0,27,2833.092,5.096774193,5093.519,299.83,1018.7038,1,19.99,4,6,4.702,19.99,2.0,3.0,74999.0,55.0,10.0,83.90322581,0.0,0.0,92.67741935,1.0,19.99
5362,0,0.0,,1.0,0.0,1,0.0,14.32258065,1099.99,107.68,,1,1099.99,1,1,,,4.728793309,,,,,,,,0.0,,
5363,0,0.0,21.0,4.0,0.0,7,2025.25,21.87096774,3049.934,356.441,1016.644667,0,663.27,1,1,,,,5.0,99999.0,51.0,26.0,150.0967742,0.0,0.0,78.09677419,0.0,
5364,1,66.98,,2.0,0.0,4,604.0,4.870967741,846.247,105.544,846.247,0,31.99,1,1,11.769,31.99,4.840501792,,,,,,,,42.4516129,,31.99
5365,1,59.99,10.6385902,3.0,1.0,4,3515.85,3.161290322,4361.408,887.053,2180.704,1,449.98,2,3,132.297,449.98,1.577658303,,,,,,,,44.96774194,,449.98
5366,0,0.0,,,,1,6.99,5.64516129,17.98,17.481,,0,17.98,1,3,17.481,17.98,,,,,,,,,0.0,,17.98
5367,0,0.0,14.09796894,4.0,0.0,4,3111.854,3.93548387,3567.544,724.571,1189.181333,0,713.97,1,1,90.073,713.97,2.16427718,,,,,,,,111.1290323,,675.99
5368,0,0.0,45.12664277,2.0,0.0,5,459.0,1.774193548,1778.508,695.338,1778.508,0,239.0,2,3,173.75,239.0,,,,,,,,,42.41935484,,0.0
5369,0,0.0,,1.0,0.0,1,2490.99,18.61290323,2649.98,825.746,2649.98,0,2649.98,1,2,,,12.83213859,,,,,,,,0.0,,
5370,0,0.0,,4.0,0.0,9,1430.99,23.5483871,2318.79,278.499,1159.395,1,440.24,1,7,,,15.43727599,,,,,,,,66.83870968,,
5371,0,0.0,,,,2,1360.99,15.74193548,1580.641,110.934,790.3205,0,924.96,1,2,,,,,,,,,,,26.61290323,,
5372,0,0.0,50.08004779,2.0,0.0,19,4912.832,9.225806451,9029.952,61.871,1003.328,1,59.99,3,4,15.27,,3.918160095,6.0,,41.0,46.0,1.612903225,1.0,1.0,61.32258065,1.0,
5373,0,0.0,6.569892473,4.0,0.0,8,12751.59,0.193548387,15067.354,4934.08,7533.677,0,599.99,3,5,-142.59,599.99,,,,,,,,,71.29032258,,599.99
5374,0,0.0,18.20071685,3.0,0.0,3,49.0,6.193548387,193.96,45.72,,0,69.99,1,2,54.451,,,,,,,,,,76.4516129,,
5375,0,0.0,,1.0,0.0,8,35.99,8.774193548,1137.45,207.867,,1,69.99,3,5,-24.29,,2.8130227,5.0,99999.0,41.0,56.0,143.8709677,0.0,0.0,110.1290323,1.0,
5376,0,0.0,,1.0,0.0,4,375.97,9.096774193,898.803,238.415,898.803,1,36.98,2,3,187.672,,,,,,,,,,48.12903226,,
5377,0,0.0,,1.0,0.0,3,904.98,2.354838709,1290.93,263.622,1290.93,0,1088.96,1,2,165.982,1088.96,,5.0,124999.0,67.0,,35.96774194,0.0,0.0,50.51612903,0.0,998.98
5378,0,0.0,12.12724014,3.0,0.0,14,4774.738,23.38709677,8367.492,1930.417,2091.873,1,298.95,1,3,,,15.4916368,,,,,,,,74.48387097,,
5379,1,199.99,,1.0,0.0,3,851.18,0.64516129,1253.241,330.168,1253.241,1,253.401,3,8,330.168,1253.241,0.545400238,5.0,74999.0,64.0,18.0,30.41935484,0.0,0.0,1.193548387,0.0,899.67
5380,0,0.0,24.50059737,3.0,0.0,9,720.537,0.548387096,1961.561,833.392,1961.561,0,179.0,1,1,69.911,179.0,,,,,,,,,88.25806452,,0.0
5381,1,121.98,,2.0,0.0,3,25.99,23.77419355,869.97,273.726,,1,114.98,1,1,,,,2.0,99999.0,55.0,65.0,83.90322581,0.0,0.0,42.12903226,0.0,
5382,0,0.0,17.82258065,2.0,1.0,4,858.57,15.03225806,1329.466,114.521,1329.466,0,169.14,1,10,,,15.02150538,,,,,,,,36.5483871,,
5383,1,1661.59,,2.0,0.0,5,1522.332,9.483870967,2968.321,1023.005,2968.321,1,194.56,3,14,57.53,,6.064516129,5.0,74999.0,53.0,17.0,83.90322581,0.0,0.0,41.22580645,1.0,
5384,0,0.0,,,,1,0.0,22.38709677,221.98,157.405,,0,221.98,1,2,,,,,,,,,,,0.0,,
5385,1,329.98,0.019713261,1.0,0.0,7,2042.48,8.548387096,2544.72,-665.329,508.944,0,168.28,3,6,-327.88,,0.451612903,,,,,,,,77.25806452,,
5386,1,98.97,47.69235364,1.0,0.0,14,1882.544,0.93548387,3417.454,753.236,1708.727,0,988.98,3,13,180.862,988.98,0.611111111,5.0,99999.0,47.0,6.0,14.09677419,0.0,0.0,71.96774194,2.0,918.98
5387,1,140.0,6.756869772,2.0,0.0,6,1104.94,1.387096774,2284.875,965.442,2284.875,1,129.95,3,4,243.409,129.95,,2.0,99999.0,52.0,7.0,68.29032258,0.0,0.0,36.29032258,0.0,0.0
5388,0,0.0,33.28972521,2.0,0.0,6,3718.03,5.774193548,4947.329,886.594,1649.109667,0,1791.44,1,1,242.524,1791.44,5.36260454,,,,,,,,51.77419355,,1791.44
5389,0,0.0,,1.0,0.0,2,370.15,5.193548387,462.13,-120.378,462.13,0,404.18,1,2,-135.048,404.18,5.186977299,,,,,,,,86.22580645,,365.2
5390,1,59.99,1.023894862,2.0,0.0,7,2353.817,1.032258064,3620.662,632.862,1810.331,1,589.27,3,10,85.677,589.27,0.03464755,3.0,34999.0,58.0,73.0,42.83870968,0.0,0.0,89.96774194,1.0,482.27
5391,0,0.0,16.56750299,2.0,0.0,5,1166.99,20.67741935,1744.508,557.608,872.254,1,808.97,2,2,,,15.57467145,,,,,,,,28.12903226,,
5392,0,0.0,,,,1,0.0,17.67741935,155.16,88.218,,0,155.16,1,2,,,,,,,,,,,0.0,,
5393,1,10689.11,21.2520908,21.0,0.0,15,19961.25,2.193548387,21073.445,-1399.012,501.74869,0,3290.0,8,34,-2087.082,9605.84,,104.0,,,13.0,27.64516129,0.0,0.0,89.48387097,0.0,9605.84
5394,1,239.0,0.311827956,1.0,0.0,6,1445.96,2.64516129,4169.887,1343.144,2084.9435,1,993.95,4,17,32.413,993.95,0.302270011,4.0,74999.0,75.0,4.0,83.90322581,0.0,0.0,23.58064516,1.0,903.97
5395,1,26.99,0.139784946,2.0,0.0,26,87.0,2.741935483,1058.92,284.914,,0,26.99,5,9,21.429,53.98,2.642174432,7.0,99999.0,87.0,844.0,68.35483871,0.0,0.0,100.1290323,1.0,53.98
5396,0,0.0,,,,1,625.0,12.90322581,663.98,25.081,663.98,0,663.98,1,2,,,,,,,,,,,0.0,,
5397,0,0.0,,1.0,0.0,3,1275.97,4.516129032,1377.93,-143.127,459.31,0,488.97,3,3,-92.678,488.97,1.459976105,,,,,,,,13.90322581,,431.99
5398,0,0.0,20.63739546,2.0,0.0,5,394.99,0.354838709,659.22,137.358,659.22,1,115.99,5,9,109.628,115.99,5.681003584,4.0,34999.0,63.0,8.0,54.19354839,0.0,0.0,22.32258065,1.0,115.99
5399,0,0.0,13.17801673,3.0,0.0,3,2026.98,6.838709677,2711.465,576.124,1355.7325,1,1384.58,1,1,450.542,,6.532855436,,,,,,,,25.06451613,,
5400,0,0.0,45.18757467,2.0,0.0,17,1074.95,18.03225806,2231.04,407.859,2231.04,1,66.98,1,2,,,,,,,,,,,93.61290323,,
5401,0,0.0,,2.0,0.0,3,213.99,17.41935484,232.97,-8.636,,0,89.99,1,1,,,,,,,,,,,51.90322581,,
5402,1,139.95,,1.0,0.0,2,1177.98,4.161290322,1888.92,557.226,1888.92,0,1769.93,1,8,528.776,1769.93,,7.0,24999.0,58.0,,83.90322581,0.0,0.0,46.90322581,0.0,1521.93
5403,0,0.0,19.56630824,1.0,0.0,3,1024.587,21.83870968,1288.507,251.76,1288.507,0,189.98,1,2,,,,,,,,,,,84.83870968,,
5404,1,179.98,23.03405018,3.0,0.0,6,2278.612,0.612903225,4397.362,43.467,1465.787333,1,278.99,2,6,30.242,278.99,0.609916367,,,,,,,,66.38709677,,278.99
5405,0,0.0,,2.0,0.0,1,2324.65,19.58064516,3501.58,1073.619,3501.58,0,3501.58,1,8,,,0.016726403,,,,,,,,0.0,,
5406,1,342.89,25.31899642,2.0,0.0,9,3156.7,12.64516129,4312.022,432.517,1078.0055,1,600.98,2,6,,,12.39127838,,,,,,,,43.32258065,,
5407,0,0.0,22.55913978,2.0,0.0,1,0.0,9.451612903,125.0,9.29,,0,125.0,1,1,9.29,,,,,,,,,,0.0,,
5408,0,0.0,46.62305854,1.0,1.0,12,3263.029,10.41935484,4090.992,545.168,681.832,1,799.98,2,3,-62.812,,2.666069295,4.0,149999.0,46.0,36.0,83.90322581,0.0,0.0,58.4516129,1.0,
5409,0,0.0,1.534050179,1.0,0.0,1,606.99,4.354838709,663.97,53.055,663.97,0,663.97,1,1,53.055,663.97,1.499402628,,,,,,,,0.0,,606.99
5410,0,0.0,,1.0,0.0,4,1327.866,6.774193548,1738.176,367.388,869.088,0,143.67,1,5,125.959,,6.729988052,,,,,,,,74.06451613,,
5411,0,0.0,,2.0,0.0,4,2513.434,9.903225806,2647.421,-8.14,661.85525,1,538.97,1,1,-29.899,,9.329749103,3.0,124999.0,39.0,,66.38709677,0.0,0.0,94.64516129,1.0,
5412,0,0.0,22.57287933,1.0,0.0,1,271.0,23.19354839,273.0,-81.909,273.0,0,273.0,1,2,,,,,,,,,,,0.0,,
5413,0,0.0,13.90919952,1.0,0.0,1,687.99,14.06451613,699.99,95.513,699.99,1,699.99,1,1,,,,,,,,,,,0.0,,
5414,0,0.0,0.893070489,2.0,0.0,9,5239.488,0.64516129,5637.063,1040.478,805.294714,1,186.41,2,5,72.201,705.7,0.433691756,6.0,24999.0,62.0,11.0,83.90322581,0.0,0.0,119.0967742,0.0,687.7
5415,0,0.0,1.551971326,3.0,0.0,4,2003.717,23.61290323,2369.382,394.232,789.794,1,729.99,1,1,,,0.442652329,7.0,99999.0,54.0,43.0,51.22580645,0.0,0.0,68.12903226,0.0,
5416,0,0.0,,,,5,19.99,21.16129032,1275.85,761.4,,0,526.0,2,95,,,,,,,,,,,63.48387097,,
5417,0,0.0,4.248506571,1.0,0.0,1,350.99,7.161290322,399.99,-42.528,399.99,0,399.99,1,1,-42.528,,7.100358422,,,,,,,,0.0,,
5418,1,302.98,0.167861409,1.0,0.0,12,630.96,0.032258064,1815.828,384.722,907.914,1,17.99,11,18,115.285,569.43,0.017323775,,,,,,,,24.16129032,,324.95
5419,0,0.0,0.07646356,1.0,0.0,6,2914.48,10.41935484,4010.167,766.245,1336.722333,1,1353.2,2,7,256.493,,10.19295102,6.0,124999.0,42.0,322.0,16.96774194,0.0,0.0,52.58064516,1.0,
5420,0,0.0,,0.0,0.0,2,596.62,20.58064516,639.6,-58.636,639.6,0,440.6,1,1,,,,,,,,,,,78.77419355,,
5421,0,0.0,22.0,2.0,0.0,4,0.0,16.96774194,341.2,97.69,,0,89.07,1,4,,,,,,,,,,,66.90322581,,
